4.32408e-05,7.34042e-05,5,1.22e+08
-3.50751e-05,6.03341e-05,5,1.27e+08
4.36339e-05,-0.00011432,5,1.3e+08
-3.55733e-05,0.00116497,5,1.4e+08
3.98528e-05,-0.0025716,5,1.53e+08
-3.69904e-05,0.00466064,5,1.55e+08
-2.63889e-05,0.00553026,5,1.71e+08
4.3489e-05,-0.00495724,5,1.73e+08
4.41586e-05,-0.00919571,5,1.74e+08
0.000132209,-0.00653646,5,1.82e+08
0.000276107,-0.00898005,5,1.92e+08
0.000272,-0.0123597,5,1.93e+08
0.000385665,0.000320785,5,2.12e+08
0.000382995,0.000236115,5,2.13e+08
0.000325573,-0.000300584,5,2.26e+08
0.000331098,0.00181488,5,2.27e+08
0.000332291,-7.25669e-05,5,2.28e+08
0.00033613,0.000249549,5,2.29e+08
0.000337204,0.00297178,5,2.38e+08
0.00032876,-0.00186586,5,2.48e+08
0.000336476,0.000583915,5,2.49e+08
0.000338254,-0.00140236,5,2.63e+08
0.000336554,-0.00416408,5,2.72e+08
0.000346617,-0.000738697,5,2.73e+08
0.000332642,-0.00844358,5,2.8e+08
0.000332875,-0.00935985,5,2.81e+08
0.000300398,-0.0144114,5,2.91e+08
0.000297073,-0.0153622,5,2.92e+08
0.000300877,-0.00893258,5,3.09e+08
0.000312212,-0.0051983,5,3.11e+08
0.000312891,-0.00685079,5,3.12e+08
0.000379221,-0.00192032,5,3.31e+08
0.000391687,0.00058072,5,3.32e+08
0.000540474,-0.00159191,5,3.5e+08
0.000561034,0.0025939,5,3.51e+08
0.000745956,-0.00976528,5,3.69e+08
0.000756292,-0.0123792,5,3.7e+08
0.000827399,-0.00417126,5,3.89e+08
0.000840114,-0.00336821,5,3.9e+08
0.000976886,0.00375469,5,4.08e+08
0.00099606,0.00326199,5,4.09e+08
0.00110908,0.00592363,5,4.19e+08
0.00122451,0.0121853,5,4.27e+08
0.00125774,0.0149626,5,4.28e+08
0.00135431,0.0037278,5,4.36e+08
0.00141042,-0.00372944,5,4.46e+08
0.00143418,-0.00231647,5,4.47e+08
0.00142223,-0.00255826,5,4.56e+08
0.00136411,-0.00275463,5,4.65e+08
0.00137529,-0.00292312,5,4.66e+08
0.00134806,-0.000800009,5,4.71e+08
0.00126093,0.00428026,5,4.84e+08
0.00126742,0.00154937,5,4.85e+08
0.00107499,0.00936084,5,5.04e+08
0.00108591,0.0120038,5,5.05e+08
0.00102561,0.0152198,5,5.16e+08
0.00097254,0.005477,5,5.24e+08
0.000977089,0.00352281,5,5.25e+08
0.000893975,0.0207063,5,5.39e+08
0.000879266,0.0211558,5,5.43e+08
0.000888101,0.0206956,5,5.44e+08
0.00028385,0.003976,5,5.71e+08
0.000257626,0.00119135,5,5.72e+08
-0.000463013,0.0102551,5,5.9e+08
-0.000512343,0.00500723,5,5.91e+08
-0.000634709,0.00726351,5,5.94e+08
-0.00124784,0.00821376,5,6.09e+08
-0.00130613,0.00319167,5,6.1e+08
-0.0016964,-0.00617358,5,6.19e+08
-0.00214454,-0.0268724,5,6.28e+08
-0.00221936,-0.0263365,5,6.29e+08
-0.00270035,-0.0219749,5,6.39e+08
-0.00307727,-0.0286747,5,6.47e+08
-0.00315991,-0.0261392,5,6.48e+08
-0.00354785,-0.0134527,5,6.61e+08
-0.00369123,-0.0220608,5,6.68e+08
-0.00376079,-0.020251,5,6.69e+08
-0.0037854,-0.0141506,5,6.77e+08
-0.00362362,-0.00147841,5,6.87e+08
-0.00365941,0.00186235,5,6.88e+08
-0.00277539,0.00400947,5,7.06e+08
-0.00277478,0.00388772,5,7.07e+08
-0.00199589,0.00186448,5,7.2e+08
-0.00171004,0.00958042,5,7.25e+08
-0.00168039,0.0139153,5,7.26e+08
-0.00121167,0.00956203,5,7.34e+08
-0.000518582,0.00535522,5,7.47e+08
-0.000481677,0.00697127,5,7.48e+08
-0.000200744,0.00459824,5,7.55e+08
8.18534e-05,-0.0210983,5,7.66e+08
9.85342e-05,-0.0211248,5,7.67e+08
0.000146776,-0.0135206,5,7.87e+08
0.000147274,-0.012394,5,7.88e+08
0.000139849,-0.0115659,5,7.99e+08
0.000156312,-0.0123521,5,8.07e+08
0.000158507,-0.0129807,5,8.08e+08
0.000315309,-0.00748837,5,8.26e+08
0.000328172,-0.00635421,5,8.27e+08
0.000831614,0.00896194,5,8.45e+08
0.000874875,0.00754344,5,8.46e+08
0.0012524,0.020237,5,8.55e+08
0.0016561,0.0116074,5,8.64e+08
0.00171907,0.00913945,5,8.65e+08
0.00235156,0.00674702,5,8.83e+08
0.00241605,0.00531904,5,8.84e+08
0.00256433,-0.00506669,5,9.02e+08
0.00260432,-0.00224199,5,9.03e+08
0.00236234,0.0131542,5,9.21e+08
0.00239276,0.0163744,5,9.22e+08
0.00242332,0.0167619,5,9.23e+08
0.00213944,0.0184994,5,9.41e+08
0.00216664,0.016742,5,9.42e+08
0.00219385,0.0164419,5,9.43e+08
0.0021354,0.0283344,5,9.49e+08
0.00192131,0.0098123,5,9.61e+08
0.00193937,0.00996103,5,9.62e+08
0.00154546,0.00217603,5,9.74e+08
0.00130843,0.00528714,5,9.8e+08
0.00129752,0.00376844,5,9.81e+08
0.000735381,-0.00517008,5,9.92e+08
0.000291198,-0.00915499,6,0
0.000249498,-0.00727133,6,1e+06
-0.000788374,-0.00167344,6,2e+07
-0.000838728,-0.00400015,6,2.1e+07
-0.00165001,-0.00633926,6,4.1e+07
-0.0017056,-0.00591004,6,4.2e+07
-0.00214764,0.0107145,6,6e+07
-0.00219032,0.0053047,6,6.1e+07
-0.00230975,0.0158508,6,6.9e+07
-0.00234766,0.0292283,6,7.9e+07
-0.00237504,0.029967,6,8e+07
-0.00231508,0.0128826,6,9.2e+07
-0.00234452,0.0209283,6,9.9e+07
-0.00237421,0.0231134,6,1e+08
-0.00249115,0.0201836,6,1.19e+08
-0.00252943,0.0211339,6,1.2e+08
-0.00275713,0.00377344,6,1.3e+08
-0.00309738,0.00778119,6,1.38e+08
-0.00321493,0.00887729,6,1.4e+08
-0.00362216,0.00165484,6,1.48e+08
-0.00426278,0.00192108,6,1.59e+08
-0.00436096,0.000114868,6,1.6e+08
-0.00543593,-0.00944754,6,1.79e+08
-0.00556396,-0.00738983,6,1.8e+08
-0.00655439,-0.0122842,6,2e+08
-0.00668835,-0.0111639,6,2.01e+08
-0.00732336,-0.0133245,6,2.2e+08
-0.00745577,-0.0100833,6,2.21e+08
