6944.64,5,1.22e+08
6941.35,5,1.27e+08
6944.7,5,1.3e+08
6944.87,5,1.4e+08
6941.9,5,1.53e+08
6942.85,5,1.55e+08
6943.21,5,1.71e+08
6943.22,5,1.73e+08
6943.54,5,1.74e+08
6943.38,5,1.82e+08
6942.42,5,1.92e+08
6942.47,5,1.93e+08
6940.99,5,2.12e+08
6940.98,5,2.13e+08
6940.37,5,2.26e+08
6940.35,5,2.27e+08
6940.33,5,2.28e+08
6940.3,5,2.29e+08
6939.83,5,2.38e+08
6939.29,5,2.48e+08
6939.27,5,2.49e+08
6938.5,5,2.63e+08
6938.02,5,2.72e+08
6938,5,2.73e+08
6937.65,5,2.8e+08
6937.62,5,2.81e+08
6937.13,5,2.91e+08
6937.11,5,2.92e+08
6936.16,5,3.09e+08
6936.08,5,3.11e+08
6936.05,5,3.12e+08
6935.01,5,3.31e+08
6934.98,5,3.32e+08
6934.02,5,3.5e+08
6934,5,3.51e+08
6933,5,3.69e+08
6932.99,5,3.7e+08
6932.13,5,3.89e+08
6932.11,5,3.9e+08
6931.06,5,4.08e+08
6931.03,5,4.09e+08
6930.44,5,4.19e+08
6929.94,5,4.27e+08
6929.9,5,4.28e+08
6929.36,5,4.36e+08
6928.76,5,4.46e+08
6928.74,5,4.47e+08
6928.22,5,4.56e+08
6927.71,5,4.65e+08
6927.68,5,4.66e+08
6927.41,5,4.71e+08
6926.64,5,4.84e+08
6926.62,5,4.85e+08
6925.67,5,5.04e+08
6925.64,5,5.05e+08
6925.04,5,5.16e+08
6924.65,5,5.24e+08
6924.63,5,5.25e+08
6923.87,5,5.39e+08
6923.66,5,5.43e+08
6923.64,5,5.44e+08
6921.86,5,5.71e+08
6921.82,5,5.72e+08
6920.69,5,5.9e+08
6920.68,5,5.91e+08
6920.56,5,5.94e+08
6919.81,5,6.09e+08
6919.8,5,6.1e+08
6919.28,5,6.19e+08
6918.55,5,6.28e+08
6918.48,5,6.29e+08
6917.53,5,6.39e+08
6916.7,5,6.47e+08
6916.62,5,6.48e+08
6915.22,5,6.61e+08
6914.54,5,6.68e+08
6914.46,5,6.69e+08
6913.66,5,6.77e+08
6912.65,5,6.87e+08
6912.58,5,6.88e+08
6911,5,7.06e+08
6910.95,5,7.07e+08
6909.97,5,7.2e+08
6909.59,5,7.25e+08
6909.54,5,7.26e+08
6908.88,5,7.34e+08
6907.82,5,7.47e+08
6907.77,5,7.48e+08
6907.28,5,7.55e+08
6906.43,5,7.66e+08
6906.38,5,7.67e+08
6905.15,5,7.87e+08
6905.13,5,7.88e+08
6904.57,5,7.99e+08
6904.13,5,8.07e+08
6904.1,5,8.08e+08
6903.05,5,8.26e+08
6903.01,5,8.27e+08
6901.73,5,8.45e+08
6901.68,5,8.46e+08
6901.06,5,8.55e+08
6900.39,5,8.64e+08
6900.35,5,8.65e+08
6899.02,5,8.83e+08
6898.98,5,8.84e+08
6897.78,5,9.02e+08
6897.74,5,9.03e+08
6896.67,5,9.21e+08
6896.65,5,9.22e+08
6896.62,5,9.23e+08
6895.85,5,9.41e+08
6895.84,5,9.42e+08
6895.84,5,9.43e+08
6895.66,5,9.49e+08
6895.23,5,9.61e+08
6895.22,5,9.62e+08
6894.73,5,9.74e+08
6894.48,5,9.8e+08
6894.47,5,9.81e+08
6893.98,5,9.92e+08
6893.63,6,0
6893.6,6,1e+06
6892.76,6,2e+07
6892.75,6,2.1e+07
6891.82,6,4.1e+07
6891.8,6,4.2e+07
6891.23,6,6e+07
6891.24,6,6.1e+07
6891.06,6,6.9e+07
6891.14,6,7.9e+07
6891.18,6,8e+07
6891.19,6,9.2e+07
6891.04,6,9.9e+07
6891.06,6,1e+08
6891.07,6,1.19e+08
6891.09,6,1.2e+08
6890.87,6,1.3e+08
6890.37,6,1.38e+08
6890.3,6,1.4e+08
6889.9,6,1.48e+08
6889.38,6,1.59e+08
6889.37,6,1.6e+08
6888.5,6,1.79e+08
6888.44,6,1.8e+08
6887.19,6,2e+08
6887.13,6,2.01e+08
6885.77,6,2.2e+08
6885.71,6,2.21e+08
6884.4,6,2.39e+08
6884.34,6,2.4e+08
6883.39,6,2.5e+08
6882.74,6,2.58e+08
6882.68,6,2.59e+08
6882.02,6,2.65e+08
6880.88,6,2.79e+08
6879.75,6,2.97e+08
6879.74,6,2.98e+08
6878.94,6,3.18e+08
6878.93,6,3.19e+08
6878.25,6,3.34e+08
6878.13,6,3.37e+08
6878.11,6,3.38e+08
6877.2,6,3.58e+08
6877.18,6,3.59e+08
6876.86,6,3.67e+08
6876.47,6,3.77e+08
6876.46,6,3.78e+08
6876.15,6,3.87e+08
6875.81,6,3.96e+08
6875.8,6,3.97e+08
6875.06,6,4.16e+08
6875.05,6,4.17e+08
6874.64,6,4.29e+08
6874.42,6,4.36e+08
6874.41,6,4.37e+08
6874.09,6,4.48e+08
6874,6,4.56e+08
6874.03,6,4.57e+08
6874.14,6,4.7e+08
6874.11,6,4.76e+08
6874.13,6,4.77e+08
6873.78,6,4.96e+08
6873.75,6,4.97e+08
6872.93,6,5.15e+08
6872.91,6,5.16e+08
6872.72,6,5.21e+08
6871.37,6,5.36e+08
6871.28,6,5.37e+08
6869.52,6,5.56e+08
6869.43,6,5.57e+08
6867.17,6,5.75e+08
6867.08,6,5.76e+08
6865.21,6,5.95e+08
6864.98,6,5.98e+08
6863.75,6,6.18e+08
6863.71,6,6.19e+08
6862.63,6,6.4e+08
6861.98,6,6.58e+08
6861.97,6,6.59e+08
6861.92,6,6.62e+08
6861.65,6,6.77e+08
6861.66,6,6.78e+08
6861.37,6,6.97e+08
6861.38,6,6.98e+08
6861.32,6,7.02e+08
6860.93,6,7.18e+08
6860.93,6,7.19e+08
6860.65,6,7.29e+08
6860.34,6,7.38e+08
6860.33,6,7.39e+08
6859.68,6,7.57e+08
6859.67,6,7.58e+08
6859.15,6,7.76e+08
6859.15,6,7.77e+08
6859.15,6,7.78e+08
6859.15,6,7.79e+08
6859.1,6,7.82e+08
6858.83,6,7.97e+08
6858.83,6,7.98e+08
6858.63,6,8.13e+08
6858.61,6,8.17e+08
6858.62,6,8.18e+08
6858.37,6,8.35e+08
6858.32,6,8.4e+08
6858.33,6,8.41e+08
6858.18,6,8.52e+08
6858.11,6,8.59e+08
6858.12,6,8.6e+08
6857.95,6,8.79e+08
6857.96,6,8.8e+08
6857.92,6,8.91e+08
6857.91,6,8.98e+08
6857.93,6,8.99e+08
6857.85,6,9.18e+08
6857.87,6,9.19e+08
6857.72,6,9.38e+08
6857.74,6,9.39e+08
6857.78,6,9.47e+08
6857.76,6,9.57e+08
6857.77,6,9.58e+08
6857.62,6,9.76e+08
6857.64,6,9.77e+08
6857.39,6,9.97e+08
6857.4,6,9.98e+08
6857.38,7,7e+06
6857.3,7,1.7e+07
6857.3,7,1.8e+07
6856.9,7,3.7e+07
6856.87,7,3.8e+07
6855.71,7,5.6e+07
6855.68,7,5.7e+07
6855.35,7,6.5e+07
6855.03,7,7.6e+07
6855.04,7,7.7e+07
6854.76,7,9.6e+07
6854.81,7,9.7e+07
6854.53,7,1.18e+08
6854.46,7,1.2e+08
6854.44,7,1.21e+08
6853.93,7,1.41e+08
6853.94,7,1.42e+08
6853.72,7,1.49e+08
6853.06,7,1.61e+08
6852.98,7,1.62e+08
6852.46,7,1.68e+08
6850.5,7,1.81e+08
6850.35,7,1.82e+08
6850.22,7,1.83e+08
6846.73,7,2.01e+08
6846.57,7,2.02e+08
6844.18,7,2.23e+08
6844.01,7,2.3e+08
6844.01,7,2.31e+08
6844.3,7,2.5e+08
6844.35,7,2.51e+08
6844.78,7,2.69e+08
6844.8,7,2.7e+08
6844.17,7,2.89e+08
6844.17,7,2.9e+08
6843.98,7,3.08e+08
6843.99,7,3.09e+08
6843.59,7,3.2e+08
6843.42,7,3.35e+08
6843.42,7,3.36e+08
6843.28,7,3.45e+08
6843.12,7,3.54e+08
6843.13,7,3.55e+08
6843,7,3.63e+08
6842.81,7,3.73e+08
6842.79,7,3.74e+08
6842.66,7,3.8e+08
6842.62,7,3.92e+08
6842.61,7,3.93e+08
6842.5,7,4.02e+08
6842.37,7,4.11e+08
6842.38,7,4.12e+08
6842.42,7,4.24e+08
6842.71,7,4.3e+08
6842.78,7,4.31e+08
6843.18,7,4.49e+08
6843.22,7,4.51e+08
6843.01,7,4.68e+08
6842.97,7,4.69e+08
6842.95,7,4.7e+08
6841.93,7,4.82e+08
6841.32,7,4.88e+08
6841.26,7,4.89e+08
6840.57,7,4.97e+08
6840.02,7,5.07e+08
6839.99,7,5.08e+08
6839.16,7,5.28e+08
6839.12,7,5.29e+08
6838.62,7,5.47e+08
6838.62,7,5.48e+08
6838.13,7,5.66e+08
6838.11,7,5.67e+08
6837.66,7,5.85e+08
6837.68,7,5.86e+08
6837.62,7,6.02e+08
6837.54,7,6.05e+08
6837.53,7,6.06e+08
6837.38,7,6.13e+08
6837.15,7,6.25e+08
6837.14,7,6.26e+08
6837.14,7,6.27e+08
6837.04,7,6.38e+08
6837,7,6.45e+08
6837.01,7,6.46e+08
6836.76,7,6.66e+08
6836.77,7,6.67e+08
6836.75,7,6.74e+08
6836.63,7,6.86e+08
6836.64,7,6.87e+08
6836.6,7,7.03e+08
6836.63,7,7.06e+08
6836.65,7,7.07e+08
6836.53,7,7.25e+08
6836.51,7,7.26e+08
6836.28,7,7.36e+08
6836.02,7,7.47e+08
6836.01,7,7.48e+08
6835.86,7,7.56e+08
6835.3,7,7.66e+08
6835.26,7,7.67e+08
6834.62,7,7.79e+08
6834.39,7,7.85e+08
6834.38,7,7.86e+08
6833.46,7,8.07e+08
6833.43,7,8.08e+08
6832.9,7,8.27e+08
6832.85,7,8.28e+08
6832.79,7,8.29e+08
6832.23,7,8.38e+08
6831.62,7,8.47e+08
6831.6,7,8.48e+08
6831.73,7,8.67e+08
6831.79,7,8.68e+08
6831.88,7,8.77e+08
6831.93,7,8.88e+08
6831.98,7,8.89e+08
6832.03,7,8.96e+08
6831.86,7,9.07e+08
6831.85,7,9.08e+08
6831.5,7,9.19e+08
6831.17,7,9.26e+08
6831.13,7,9.27e+08
6830.83,7,9.39e+08
6830.73,7,9.45e+08
6830.73,7,9.46e+08
6830.31,7,9.69e+08
6830.3,7,9.7e+08
6829.64,7,9.88e+08
6829.62,7,9.89e+08
6829.35,7,9.97e+08
6828.98,8,7e+06
6828.96,8,8e+06
6828.49,8,2.3e+07
6828.42,8,2.6e+07
6828.42,8,2.7e+07
6828.22,8,4.5e+07
6828.23,8,4.6e+07
6828.32,8,5.3e+07
6828.55,8,6.4e+07
6828.59,8,6.5e+07
6828.18,8,8.3e+07
6828.23,8,8.4e+07
6828.39,8,9.1e+07
6828.37,8,1.03e+08
6828.42,8,1.04e+08
6828.58,8,1.23e+08
6828.54,8,1.24e+08
6828.25,8,1.32e+08
6828.12,8,1.43e+08
6828.14,8,1.44e+08
6827.7,8,1.63e+08
6827.59,8,1.64e+08
6825.54,8,1.77e+08
6824.87,8,1.83e+08
6824.6,8,1.85e+08
6822.49,8,2.03e+08
6822.45,8,2.04e+08
6821.94,8,2.22e+08
6821.96,8,2.23e+08
6821.43,8,2.41e+08
6821.37,8,2.42e+08
6820.79,8,2.6e+08
6820.8,8,2.61e+08
6821.17,8,2.76e+08
6821.32,8,2.8e+08
6821.38,8,2.81e+08
6821.8,8,2.99e+08
6821.83,8,3e+08
6821.86,8,3.01e+08
6821.93,8,3.04e+08
6822,8,3.18e+08
6821.98,8,3.19e+08
6821.97,8,3.2e+08
6821.5,8,3.38e+08
6821.5,8,3.39e+08
6821.3,8,3.47e+08
6820.94,8,3.57e+08
6820.91,8,3.58e+08
6820.49,8,3.66e+08
6820.2,8,3.77e+08
6820.19,8,3.78e+08
6820,8,3.86e+08
6819.89,8,3.97e+08
6819.92,8,3.98e+08
6819.92,8,4.1e+08
6819.96,8,4.19e+08
6819.98,8,4.2e+08
6820.16,8,4.38e+08
6820.18,8,4.39e+08
6820.51,8,4.58e+08
6820.54,8,4.59e+08
6820.84,8,4.78e+08
6820.85,8,4.79e+08
6820.77,8,4.97e+08
6820.78,8,4.98e+08
6820.84,8,5.05e+08
6821.12,8,5.16e+08
6821.16,8,5.17e+08
6821.24,8,5.36e+08
6821.26,8,5.38e+08
6821.29,8,5.5e+08
6821.33,8,5.57e+08
6821.35,8,5.58e+08
6821.81,8,5.76e+08
6821.85,8,5.77e+08
6822.25,8,5.88e+08
6822.58,8,5.96e+08
6822.65,8,5.97e+08
6823.75,8,6.15e+08
6823.81,8,6.16e+08
6824.22,8,6.34e+08
6824.27,8,6.35e+08
6825.02,8,6.5e+08
6825.08,8,6.53e+08
6825.11,8,6.54e+08
6825.87,8,6.73e+08
6825.96,8,6.74e+08
6827.19,8,6.91e+08
6827.26,8,6.92e+08
6827.51,8,7.09e+08
6827.54,8,7.1e+08
6827.58,8,7.11e+08
6828.04,8,7.26e+08
6828.05,8,7.29e+08
6828.04,8,7.3e+08
6826.98,8,7.48e+08
6826.92,8,7.49e+08
6826.52,8,7.56e+08
6825.87,8,7.67e+08
6825.81,8,7.68e+08
6825.14,8,7.78e+08
6824.4,8,7.86e+08
6824.32,8,7.87e+08
6823.63,8,7.95e+08
6822.9,8,8.06e+08
6822.86,8,8.07e+08
6822.28,8,8.22e+08
6822.06,8,8.3e+08
6822.05,8,8.31e+08
6822.03,8,8.32e+08
6821.8,8,8.45e+08
6821.74,8,8.5e+08
6821.74,8,8.51e+08
6821.73,8,8.53e+08
6821.44,8,8.71e+08
6821.43,8,8.72e+08
6821.38,8,8.78e+08
6821.17,8,8.89e+08
6821.16,8,8.9e+08
6821.15,8,8.91e+08
6820.81,8,9.09e+08
6820.81,8,9.1e+08
6820.69,8,9.29e+08
6820.71,8,9.3e+08
6820.76,8,9.38e+08
6820.9,8,9.48e+08
6820.92,8,9.49e+08
6821.06,8,9.57e+08
6821.24,8,9.67e+08
6821.27,8,9.68e+08
6821.39,8,9.76e+08
6821.64,8,9.87e+08
6821.67,8,9.88e+08
6822.19,9,9e+06
6822.24,9,1e+07
6822.86,9,2.8e+07
6822.9,9,2.9e+07
6823.07,9,3.7e+07
6823.2,9,4.8e+07
6823.22,9,4.9e+07
6823.04,9,6.4e+07
6822.98,9,6.7e+07
6822.97,9,6.8e+07
6822.87,9,7.4e+07
6822.52,9,8.6e+07
6822.51,9,8.7e+07
6821.97,9,1.07e+08
6821.95,9,1.08e+08
6821.71,9,1.15e+08
6821.25,9,1.26e+08
6821.23,9,1.27e+08
6821.91,9,1.46e+08
6821.99,9,1.47e+08
6824.28,9,1.66e+08
6824.42,9,1.67e+08
6826.22,9,1.78e+08
6827.71,9,1.85e+08
6827.91,9,1.86e+08
6828.09,9,1.87e+08
6830.82,9,2.05e+08
6831.06,9,2.07e+08
6831.15,9,2.08e+08
6832.28,9,2.3e+08
6832.31,9,2.31e+08
6832.47,9,2.41e+08
6832.57,9,2.42e+08
6832.69,9,2.43e+08
6833.43,9,2.61e+08
6833.38,9,2.62e+08
6830.96,9,2.81e+08
6830.65,9,2.83e+08
6828.44,9,2.96e+08
6828.22,9,2.97e+08
6827.99,9,2.98e+08
6825.25,9,3.09e+08
6822.6,9,3.21e+08
6822.27,9,3.23e+08
6822.18,9,3.24e+08
6821.39,9,3.4e+08
6821.25,9,3.42e+08
6820.36,9,3.56e+08
6820.04,9,3.61e+08
6819.95,9,3.62e+08
6819.87,9,3.63e+08
6819.27,9,3.74e+08
6819.08,9,3.82e+08
6819.05,9,3.84e+08
6818.65,9,3.95e+08
6818.41,9,4.02e+08
6818.4,9,4.03e+08
6818.1,9,4.1e+08
6816.95,9,4.22e+08
6816.81,9,4.23e+08
6815.01,9,4.38e+08
6814.93,9,4.39e+08
6814.87,9,4.4e+08
6814.81,9,4.41e+08
6813.4,9,4.6e+08
6813.34,9,4.61e+08
6813.02,9,4.68e+08
6812.54,9,4.81e+08
6812.52,9,4.82e+08
6812.11,9,5.01e+08
6812.1,9,5.02e+08
6812.09,9,5.03e+08
6811.78,9,5.19e+08
6811.72,9,5.23e+08
6811.71,9,5.24e+08
6811.41,9,5.42e+08
6811.41,9,5.43e+08
6811.4,9,5.44e+08
6811.34,9,5.52e+08
6811.35,9,5.63e+08
6811.36,9,5.64e+08
6811.63,9,5.83e+08
6811.66,9,5.84e+08
6812.29,9,6.02e+08
6812.34,9,6.03e+08
6812.97,9,6.21e+08
6813.01,9,6.22e+08
6813.45,9,6.4e+08
6813.45,9,6.41e+08
6813.51,9,6.59e+08
6813.49,9,6.6e+08
6812.99,9,6.78e+08
6812.95,9,6.79e+08
6812.85,9,6.87e+08
6812.21,9,6.98e+08
6812.13,9,6.99e+08
6810.76,9,7.18e+08
6810.66,9,7.19e+08
6810.29,9,7.24e+08
6809.87,9,7.36e+08
6809.87,9,7.37e+08
6810,9,7.47e+08
6810.24,9,7.54e+08
6810.31,9,7.55e+08
6811.61,9,7.73e+08
6811.69,9,7.74e+08
6811.77,9,7.75e+08
6812.19,9,7.93e+08
6812.19,9,7.94e+08
6812.27,9,8.14e+08
6812.27,9,8.15e+08
6811.55,9,8.46e+08
6811.52,9,8.47e+08
6811.5,9,8.48e+08
6810.71,9,8.66e+08
6810.67,9,8.67e+08
6809.45,9,8.88e+08
6809.4,9,8.89e+08
6809.13,9,8.96e+08
6808.49,9,9.07e+08
6808.44,9,9.08e+08
6807.62,9,9.28e+08
6807.6,9,9.29e+08
6807.43,9,9.47e+08
6807.42,9,9.48e+08
6807.52,9,9.67e+08
6807.52,9,9.68e+08
6807.54,9,9.69e+08
6807.96,9,9.8e+08
6808.15,9,9.83e+08
6808.21,9,9.84e+08
6808.31,9,9.86e+08
6809.6,10,3e+06
6809.87,10,5e+06
6810.15,10,7e+06
6811.45,10,1.6e+07
6812.18,10,2.1e+07
6812.33,10,2.2e+07
6814.86,10,4.2e+07
6814.92,10,4.3e+07
6816.54,10,6.1e+07
6816.62,10,6.2e+07
6817.52,10,7.6e+07
6818.23,10,8.1e+07
6818.41,10,8.2e+07
6819.78,10,1.02e+08
6819.86,10,1.03e+08
6820.83,10,1.2e+08
6820.86,10,1.21e+08
6819.79,10,1.38e+08
6819.27,10,1.4e+08
6816.4,10,1.49e+08
6814.95,10,1.57e+08
6814.86,10,1.58e+08
6813.52,10,1.68e+08
6812.54,10,1.77e+08
6812.43,10,1.78e+08
6809.05,10,1.92e+08
6808.74,10,1.93e+08
6808.46,10,1.94e+08
6805.02,10,2.08e+08
6804.81,10,2.09e+08
6804.58,10,2.1e+08
6801.48,10,2.25e+08
6801.34,10,2.26e+08
6801.17,10,2.27e+08
6800.34,10,2.45e+08
6800.37,10,2.46e+08
6801.16,10,2.61e+08
6801.38,10,2.64e+08
6801.46,10,2.65e+08
6803.41,10,2.84e+08
6803.52,10,2.85e+08
6804.8,10,3e+08
6804.85,10,3.01e+08
6804.91,10,3.02e+08
6805.5,10,3.2e+08
6805.52,10,3.21e+08
6805.54,10,3.22e+08
6805.8,10,3.32e+08
6805.83,10,3.34e+08
6805.86,10,3.35e+08
6805.87,10,3.36e+08
6805.88,10,3.37e+08
6805.97,10,3.47e+08
6805.96,10,3.48e+08
6805.97,10,3.49e+08
6806.26,10,3.64e+08
6806.26,10,3.65e+08
6806.27,10,3.66e+08
6806.15,10,3.73e+08
6806.11,10,3.89e+08
6806.13,10,3.9e+08
6806.57,10,4.09e+08
6806.57,10,4.1e+08
6806.64,10,4.16e+08
6806.65,10,4.28e+08
6806.64,10,4.29e+08
6806.04,10,4.48e+08
6806,10,4.49e+08
6805.39,10,4.67e+08
6805.35,10,4.68e+08
6805.11,10,4.73e+08
6804.18,10,4.86e+08
6804.11,10,4.87e+08
6803.56,10,4.94e+08
6802.46,10,5.05e+08
6802.39,10,5.06e+08
6801.97,10,5.14e+08
6801.71,10,5.24e+08
6801.71,10,5.25e+08
6802.06,10,5.43e+08
6802.1,10,5.44e+08
6802.15,10,5.45e+08
6802.84,10,5.64e+08
6802.88,10,5.65e+08
6802.93,10,5.66e+08
6803.74,10,5.85e+08
6803.8,10,5.86e+08
6803.84,10,5.87e+08
6804.24,10,6.05e+08
6804.27,10,6.06e+08
6804.32,10,6.07e+08
6804.25,10,6.25e+08
