-1.16469e-05,-3.61676e-05,-0.000714674,5,1.22e+08
1.83883e-12,7.78702e-13,-0.000735529,5,1.27e+08
-1.16609e-05,-1.7289e-05,-0.000735529,5,1.3e+08
1.15337e-05,3.00183e-05,-0.000735529,5,1.4e+08
-1.56723e-12,-2.17863e-12,-0.000757015,5,1.53e+08
9.71437e-13,1.25978e-12,-0.000757015,5,1.55e+08
7.11292e-06,-2.37329e-06,-0.000570175,5,1.71e+08
3.37544e-08,-6.11329e-06,-0.000559626,5,1.73e+08
-9.79803e-06,-3.17169e-05,-0.000556673,5,1.74e+08
2.38979e-06,-4.23802e-06,-0.000354988,5,1.82e+08
-0.00011861,-0.000314561,-1.97041e-05,5,1.92e+08
-0.000138299,-0.000383862,2.08281e-05,5,1.93e+08
-0.00112022,-0.00318706,0.000818902,5,2.12e+08
-0.00117751,-0.00333942,0.000854096,5,2.13e+08
-0.00164311,-0.00484466,0.0012341,5,2.26e+08
-0.00165764,-0.00492787,0.00125788,5,2.27e+08
-0.00166931,-0.00501283,0.00128096,5,2.28e+08
-0.00167943,-0.00509427,0.00130335,5,2.29e+08
-0.00172095,-0.00578177,0.0014767,5,2.38e+08
-0.001739,-0.0065578,0.0016194,5,2.48e+08
-0.00174462,-0.00663138,0.00163126,5,2.49e+08
-0.00176791,-0.00757061,0.00176025,5,2.63e+08
-0.00177192,-0.00815011,0.00181477,5,2.72e+08
-0.00177325,-0.00820839,0.00181976,5,2.73e+08
-0.00179721,-0.00872255,0.00184981,5,2.8e+08
-0.00181454,-0.00883444,0.00185355,5,2.81e+08
-0.00215517,-0.0102008,0.00188471,5,2.91e+08
-0.00221598,-0.0104116,0.00188743,5,2.92e+08
-0.00338405,-0.0136699,0.00192192,5,3.09e+08
-0.00351055,-0.0140715,0.00192494,5,3.11e+08
-0.00357597,-0.0142767,0.00192642,5,3.12e+08
-0.00516208,-0.0187852,0.00195474,5,3.31e+08
-0.00523702,-0.018982,0.00195589,5,3.32e+08
-0.00622347,-0.021852,0.00197008,5,3.5e+08
-0.0062675,-0.0219732,0.00197059,5,3.51e+08
-0.00619808,-0.0226545,0.0019645,5,3.69e+08
-0.00618981,-0.0227269,0.00196438,5,3.7e+08
-0.00692565,-0.0257973,0.00197834,5,3.89e+08
-0.00699253,-0.0260029,0.00197948,5,3.9e+08
-0.00772593,-0.028526,0.00198917,5,4.08e+08
-0.00773178,-0.0285927,0.00198896,5,4.09e+08
-0.0075749,-0.0288519,0.00198247,5,4.19e+08
-0.00706414,-0.0282069,0.00196938,5,4.27e+08
-0.00696575,-0.0280424,0.00196707,5,4.28e+08
-0.00585705,-0.0262006,0.00194534,5,4.36e+08
-0.00426447,-0.0237011,0.0019191,5,4.46e+08
-0.00412137,-0.0234815,0.00191667,5,4.47e+08
-0.00292734,-0.0216522,0.00189555,5,4.56e+08
-0.0020066,-0.0203966,0.00187463,5,4.65e+08
-0.00191493,-0.0202838,0.00187233,5,4.66e+08
-0.00147461,-0.0197192,0.00186092,5,4.71e+08
-0.00017247,-0.0177958,0.00183675,5,4.84e+08
-5.45116e-05,-0.0176322,0.0018354,5,4.85e+08
0.00188005,-0.0150673,0.00181422,5,5.04e+08
0.00197637,-0.0148974,0.00181358,5,5.05e+08
0.00349229,-0.0118991,0.00181968,5,5.16e+08
0.00510571,-0.0086701,0.0018407,5,5.24e+08
0.00531718,-0.0082622,0.00184391,5,5.25e+08
0.00862527,-0.00112344,0.00191525,5,5.39e+08
0.0098603,0.00155924,0.00195142,5,5.43e+08
0.0101888,0.00226822,0.00196174,5,5.44e+08
0.0195388,0.0219867,0.00235194,5,5.71e+08
0.0198348,0.0226418,0.00236763,5,5.72e+08
0.0239651,0.0328753,0.00262235,5,5.9e+08
0.0241407,0.0333712,0.00263537,5,5.91e+08
0.0246465,0.0348439,0.00267476,5,5.94e+08
0.0267639,0.0413363,0.00286033,5,6.09e+08
0.0268823,0.0417176,0.00287177,5,6.1e+08
0.0276369,0.044339,0.00294917,5,6.19e+08
0.0275198,0.0449948,0.00295834,5,6.28e+08
0.0274167,0.0448803,0.00295265,5,6.29e+08
0.0254901,0.0422243,0.002845,5,6.39e+08
0.0229193,0.037904,0.00270277,5,6.47e+08
0.0225325,0.0372272,0.00268255,5,6.48e+08
0.0164557,0.0260233,0.00240899,5,6.61e+08
0.0127371,0.019151,0.00228512,5,6.68e+08
0.0121882,0.018129,0.00226954,5,6.69e+08
0.00763196,0.00973207,0.00216965,5,6.77e+08
0.00184824,-0.000289572,0.00210689,5,6.87e+08
0.00129551,-0.00117933,0.00210318,5,6.88e+08
-0.0061937,-0.0122543,0.00199298,5,7.06e+08
-0.00648162,-0.0126347,0.00198384,5,7.07e+08
-0.00930561,-0.0159714,0.00184559,5,7.2e+08
-0.0100037,-0.0163524,0.00178281,5,7.25e+08
-0.0101079,-0.0163349,0.00176866,5,7.26e+08
-0.0104548,-0.0151798,0.00163493,5,7.34e+08
-0.00977269,-0.0109429,0.00139012,5,7.47e+08
-0.00967111,-0.0105305,0.00137128,5,7.48e+08
-0.00890211,-0.00772948,0.00124791,5,7.55e+08
-0.00771299,-0.00380004,0.00108349,5,7.66e+08
-0.00765195,-0.00358838,0.00107116,5,7.67e+08
-0.00885069,-0.00437341,0.000896556,5,7.87e+08
-0.00899771,-0.0046179,0.000891049,5,7.88e+08
-0.0109193,-0.00830132,0.000851118,5,7.99e+08
-0.0125812,-0.0119936,0.000848358,5,8.07e+08
-0.0128053,-0.0125017,0.000849647,5,8.08e+08
-0.0172805,-0.0229613,0.000937991,5,8.26e+08
-0.017544,-0.0235669,0.000946029,5,8.27e+08
